年月,customer_id,count
201807,OA357510,2
201807,OA358651,6
201807,OA362502,5
201807,OA366759,3
201807,OA368057,4
201807,OA369571,3
201807,OA372777,4
201807,OA375487,5
201807,OA375793,8
201807,OA377888,5
201807,OA379819,4
201807,OA380969,5
201807,OA383490,6
201807,OA385689,3
201807,OA386824,5
201807,OA388010,5
201807,OA388131,2
201807,OA389068,9
201807,OA393110,1
201807,OA393462,5
201807,OA396265,5
201807,OA396508,4
201807,OA396855,4
201807,OA397694,6
201807,OA398636,5
201807,OA399367,7
201807,OA401352,6
201807,OA402491,6
201807,OA402979,4
201807,OA405652,6
201807,OA406392,5
201807,OA406772,4
201807,OA408529,4
201807,OA409321,5
201807,OA410852,8
201807,OA417856,7
201807,OA419310,6
201807,OA419926,3
201807,OA420229,5
201807,OA422340,4
201807,OA422514,2
201807,OA423141,5
201807,OA423930,5
201807,OA427079,2
201807,OA427655,7
201807,OA433460,5
201807,OA435380,2
201807,OA440389,6
201807,OA441503,7
201807,OA441851,3
201807,OA443238,8
201807,OA449475,5
201807,OA449732,8
201807,OA449747,5
201807,OA451747,3
201807,OA451950,4
201807,OA452734,4
201807,OA459530,4
201807,OA462037,6
201807,OA462757,2
201807,OA467198,4
201807,OA467560,10
201807,OA467724,2
201807,OA468240,6
201807,OA470195,5
201807,OA471356,8
201807,OA472503,9
201807,OA476099,9
201807,OA476198,3
201807,OA478509,5
201807,OA484337,4
201807,OA484479,5
201807,OA492747,4
201807,OA500718,6
201807,OA500792,8
201807,OA501813,7
201807,OA504016,5
201807,OA510981,4
201807,OA510985,5
201807,OA511050,4
201807,OA512978,7
201807,OA515865,5
201807,OA524517,5
201807,OA535401,7
201807,OA538627,8
201807,OA543860,5
201807,OA544396,6
201807,OA545330,6
201807,OA545809,3
201807,OA546013,6
201807,OA546913,5
201807,OA549397,9
201807,OA551532,5
201807,OA554076,5
201807,OA557824,4
201807,OA558072,5
201807,OA558405,1
201807,OA564685,8
201807,OA567940,6
201807,OA570624,10
201807,OA574788,5
201807,OA575737,7
201807,OA576440,4
201807,OA577082,4
201807,OA578672,9
201807,OA584488,3
201807,OA587066,7
201807,OA589436,5
201807,OA590881,2
201807,OA591930,6
201807,OA594481,5
201807,OA596935,4
201807,OA599018,3
201807,OA599080,5
201807,OA602580,6
201807,OA602923,4
201807,OA604390,8
201807,OA607825,6
201807,OA613034,10
201807,OA614379,6
201807,OA620655,6
201807,OA628170,5
201807,OA630902,8
201807,OA635459,2
201807,OA637232,4
201807,OA640152,8
201807,OA641335,7
201807,OA642994,4
201807,OA653002,10
201807,OA657660,7
201807,OA660152,9
201807,OA661244,9
201807,OA663815,4
201807,OA667284,6
201807,OA668076,3
201807,OA669176,6
201807,OA672463,6
201807,OA673896,7
201807,OA675891,4
201807,OA676083,5
201807,OA680638,4
201807,OA684421,3
201807,OA694533,8
201807,OA694885,3
201807,OA695959,5
201807,OA698422,7
201807,OA701687,4
201807,OA702752,5
201807,OA704361,5
201807,OA705805,6
201807,OA707923,5
201807,OA710903,7
201807,OA712919,5
201807,OA719899,7
201807,OA721349,4
201807,OA732282,8
201807,OA735216,8
201807,OA736386,5
201807,OA737164,4
201807,OA737426,7
201807,OA747936,5
201807,OA748749,3
201807,OA751110,6
201807,OA753193,3
201807,OA755989,4
201807,OA758034,2
201807,OA758157,5
201807,OA760582,5
201807,OA761455,4
201807,OA763272,5
201807,OA764380,8
201807,OA768446,4
201807,OA769163,4
201807,OA776086,3
201807,OA777947,3
201807,OA781562,9
201807,OA782311,8
201807,OA783122,1
201807,OA785110,2
201807,OA786284,6
201807,OA788987,12
201807,OA789036,6
201807,OA790739,7
201807,OA791937,6
201807,OA794542,4
201807,OA794712,7
201807,OA795064,5
201807,OA795599,2
201807,OA797088,5
201807,OA798178,2
201807,OA798459,5
201807,OA802798,6
201807,OA803393,7
201807,OA805868,5
201807,OA808374,5
201807,OA812079,9
201807,OA814667,6
201807,OA816679,3
201807,OA816818,1
201807,OA818294,8
201807,OA818666,9
201807,OA822905,7
201807,OA823412,8
201807,OA823729,10
201807,OA829372,7
201807,OA832399,4
201807,OA832624,7
201807,OA832666,6
201807,OA834443,4
201807,OA836088,4
201807,OA840257,7
201807,OA842166,5
201807,OA844565,5
201807,OA846208,7
201807,OA850618,4
201807,OA854705,7
201807,OA855863,6
201807,OA861332,7
201807,OA862614,3
201807,OA869095,3
201807,OA869136,4
201807,OA869840,6
201807,OA871608,6
201807,OA874597,4
201807,OA876184,4
201807,OA882717,2
201807,OA885929,5
201807,OA886918,6
201807,OA896685,5
201807,OA897552,5
201807,OA904369,4
201807,OA909231,10
201807,OA912932,8
201807,OA916298,5
201807,OA917517,6
201807,OA923186,4
201807,OA923215,9
201807,OA924324,4
201807,OA930488,7
201807,OA931227,5
201807,OA933190,5
201807,OA940460,8
201807,OA945296,3
201807,OA947794,8
201807,OA952474,7
201807,OA953837,6
201807,OA953933,4
201807,OA955085,5
201807,OA955088,1
201807,OA959837,3
201807,OA962428,4
201807,OA963366,9
201807,OA963991,2
201807,OA965409,5
201807,OA967616,5
201807,OA973146,3
201807,OA974876,3
201807,OA982505,6
201807,OA983554,6
201807,OA985308,5
201807,OA986148,2
201807,OA986961,3
201807,OA994859,5
201807,OA996311,7
201807,OA998167,6
201807,OA999412,6
201807,PL000560,3
201807,PL001979,7
201807,PL003181,6
201807,PL003692,8
201807,PL008262,5
201807,PL011886,3
201807,PL012044,9
201807,PL012521,7
201807,PL013000,9
201807,PL013667,7
201807,PL020585,3
201807,PL020821,6
201807,PL023132,7
201807,PL023264,3
201807,PL031436,6
201807,PL036627,3
201807,PL042341,5
201807,PL043142,6
201807,PL043513,4
201807,PL044696,4
201807,PL046622,6
201807,PL049278,3
201807,PL049709,5
201807,PL050511,3
201807,PL053548,10
201807,PL057547,6
201807,PL064289,2
201807,PL067195,6
201807,PL071673,6
201807,PL074136,3
201807,PL077120,6
201807,PL080089,4
201807,PL081925,5
201807,PL082485,5
201807,PL085479,3
201807,PL087063,6
201807,PL089782,4
201807,PL093071,6
201807,PL101549,4
201807,PL103369,3
201807,PL103598,6
201807,PL111345,2
201807,PL112227,5
201807,PL112670,4
201807,PL113746,2
201807,PL113781,5
201807,PL113946,7
201807,PL117922,2
201807,PL130829,6
201807,PL136126,4
201807,PL136393,5
201807,PL137718,8
201807,PL142274,7
201807,PL144435,3
201807,PL145577,7
201807,PL147335,9
201807,PL147603,3
201807,PL148706,6
201807,PL150080,7
201807,PL152339,5
201807,PL152568,2
201807,PL154639,4
201807,PL163921,1
201807,PL163967,3
201807,PL166709,6
201807,PL170709,5
201807,PL174258,8
201807,PL177911,3
201807,PL181118,7
201807,PL183628,2
201807,PL186773,5
201807,PL188904,4
201807,PL191813,9
201807,PL197632,7
201807,PL198428,4
201807,PL198544,4
201807,PL201071,7
201807,PL201799,11
201807,PL210567,4
201807,PL214225,9
201807,PL214920,6
201807,PL215097,6
201807,PL215752,6
201807,PL217190,5
201807,PL221419,6
201807,PL221756,5
201807,PL227814,9
201807,PL228159,4
201807,PL229628,4
201807,PL233729,4
201807,PL241896,4
201807,PL242307,6
201807,PL245159,5
201807,PL247947,2
201807,PL248851,9
201807,PL249372,7
201807,PL249996,3
201807,PL251182,6
201807,PL253621,6
201807,PL255830,5
201807,PL256725,7
201807,PL257294,7
201807,PL259109,7
201807,PL267719,7
201807,PL270116,4
201807,PL270286,1
201807,PL270733,8
201807,PL279584,10
201807,PL283747,6
201807,PL287258,1
201807,PL294980,4
201807,PL297992,2
201807,PL299549,6
201807,PL300201,6
201807,PL302409,5
201807,PL302535,7
201807,PL303162,7
201807,PL304252,1
201807,PL307270,8
201807,PL309891,2
201807,PL310669,3
201807,PL311399,6
201807,PL312029,3
201807,PL316635,4
201807,PL320453,3
201807,PL322167,2
201807,PL323691,3
201807,PL325020,7
201807,PL329312,3
201807,PL331522,8
201807,PL333517,6
201807,PL335953,4
201807,PL337214,7
201807,PL339883,4
201807,PL340906,1
201807,PL342449,3
201807,PL343970,4
201807,PL346258,6
201807,PL351450,6
201807,PL351843,4
201807,PL352661,5
201807,PL353207,4
201807,PL356645,1
201807,PL360369,1
201807,PL360669,7
201807,PL361492,3
201807,PL367795,2
201807,PL368003,7
201807,PL371500,4
201807,PL374717,7
201807,PL379434,5
201807,PL381578,5
201807,PL381656,4
201807,PL392913,3
201807,PL394207,4
201807,PL397032,3
201807,PL399207,6
201807,PL400427,5
201807,PL400479,3
201807,PL400892,4
201807,PL407221,11
201807,PL407755,4
201807,PL409655,3
201807,PL410964,2
201807,PL415606,6
201807,PL417119,3
201807,PL417753,12
201807,PL430333,7
201807,PL432893,7
201807,PL435064,9
201807,PL443639,5
201807,PL445190,4
201807,PL456313,4
201807,PL458124,11
201807,PL459045,6
201807,PL469296,4
201807,PL470792,4
201807,PL471336,5
201807,PL471805,5
201807,PL472728,4
201807,PL474958,5
201807,PL479702,7
201807,PL481814,8
201807,PL483945,4
201807,PL487301,5
201807,PL487696,7
201807,PL494564,3
201807,PL495290,4
201807,PL499733,6
201807,PL500772,6
201807,PL502982,5
201807,PL504040,3
201807,PL505013,5
201807,PL505814,4
201807,PL506207,5
201807,PL507166,4
201807,PL512409,5
201807,PL512535,7
201807,PL520159,9
201807,PL522022,4
201807,PL526101,3
201807,PL527945,9
201807,PL534171,5
201807,PL535994,5
201807,PL538517,5
201807,PL540895,6
201807,PL541970,7
201807,PL542865,4
201807,PL549629,10
201807,PL550805,9
201807,PL551489,8
201807,PL552906,7
201807,PL556767,5
201807,PL558375,9
201807,PL560620,5
201807,PL562542,5
201807,PL563502,7
201807,PL564760,6
201807,PL570199,5
201807,PL571624,6
201807,PL572723,5
201807,PL573375,7
201807,PL576453,7
201807,PL576454,7
201807,PL577070,8
201807,PL582174,4
201807,PL586396,7
201807,PL587525,5
201807,PL587969,8
201807,PL589030,2
201807,PL594064,4
201807,PL597186,4
201807,PL601016,5
201807,PL609859,4
201807,PL613759,6
201807,PL614797,6
201807,PL615581,7
201807,PL617565,5
201807,PL619936,6
201807,PL622205,6
201807,PL624566,4
201807,PL628468,5
201807,PL634236,5
201807,PL635475,4
201807,PL636860,4
201807,PL639331,3
201807,PL648343,5
201807,PL649133,6
201807,PL649138,7
201807,PL650353,5
201807,PL652437,6
201807,PL654732,7
201807,PL658829,5
201807,PL659352,4
201807,PL659401,5
201807,PL660410,3
201807,PL664277,4
201807,PL666557,2
201807,PL666665,5
201807,PL666694,9
201807,PL677323,7
201807,PL678909,6
201807,PL682733,2
201807,PL683089,5
201807,PL695674,6
201807,PL697202,4
201807,PL701153,7
201807,PL703435,5
201807,PL704025,3
201807,PL705609,7
201807,PL706600,5
201807,PL708032,1
201807,PL709791,6
201807,PL710888,3
201807,PL712561,4
201807,PL730756,9
201807,PL731207,3
201807,PL731429,8
201807,PL732008,9
201807,PL734553,10
201807,PL737511,9
201807,PL739117,5
201807,PL741960,9
201807,PL744883,9
201807,PL745124,3
201807,PL746077,2
201807,PL746115,8
201807,PL746909,5
201807,PL749842,2
201807,PL750322,8
201807,PL753720,4
201807,PL754630,7
201807,PL758046,7
201807,PL758737,8
201807,PL759158,8
201807,PL759951,3
201807,PL764756,4
201807,PL765022,5
201807,PL766227,5
201807,PL779205,8
201807,PL779242,6
201807,PL783702,5
201807,PL784859,3
201807,PL786455,6
201807,PL787344,4
201807,PL790086,3
201807,PL792014,1
201807,PL798417,6
201807,PL799172,5
201807,PL801504,9
201807,PL806332,6
201807,PL806914,6
201807,PL812388,3
201807,PL815569,3
201807,PL817078,4
201807,PL817645,1
201807,PL819882,8
201807,PL821971,8
201807,PL823122,9
201807,PL825454,7
201807,PL826676,5
201807,PL827485,4
201807,PL828083,5
201807,PL829579,8
201807,PL834061,6
201807,PL834411,4
201807,PL839656,5
201807,PL843204,7
201807,PL844775,10
201807,PL844948,5
201807,PL849292,6
201807,PL849752,5
201807,PL856333,8
201807,PL857529,10
201807,PL861287,2
201807,PL861755,6
201807,PL862175,6
201807,PL863573,5
201807,PL863680,6
201807,PL865030,6
201807,PL865678,7
201807,PL866469,10
201807,PL867163,7
201807,PL876202,5
201807,PL876696,7
201807,PL876743,2
201807,PL877142,5
201807,PL881347,2
201807,PL884593,3
201807,PL886444,3
201807,PL888478,2
201807,PL889178,5
201807,PL889531,4
201807,PL891875,6
201807,PL893427,6
201807,PL894373,6
201807,PL894962,6
201807,PL900188,4
201807,PL901751,6
201807,PL902037,6
201807,PL902347,5
201807,PL907455,1
201807,PL907705,5
201807,PL907890,7
201807,PL910647,3
201807,PL912172,5
201807,PL913199,3
201807,PL918865,7
201807,PL920046,4
201807,PL920204,4
201807,PL923434,8
201807,PL928334,4
201807,PL928545,7
201807,PL929101,6
201807,PL929818,2
201807,PL930272,7
201807,PL941345,5
201807,PL941924,3
201807,PL942936,6
201807,PL944386,8
201807,PL944541,11
201807,PL946134,7
201807,PL952460,3
201807,PL959416,4
201807,PL959979,9
201807,PL960961,9
201807,PL964230,7
201807,PL964421,6
201807,PL966052,3
201807,PL966722,5
201807,PL967244,4
201807,PL969360,9
201807,PL971781,5
201807,PL975652,7
201807,PL978177,7
201807,PL980001,6
201807,PL982189,7
201807,PL984365,4
201807,PL987832,1
201807,PL988722,5
201807,PL988813,6
201807,PL990087,7
201807,PL995085,1
201807,PL998358,4
201807,PL999250,7
201807,PL999317,8
201807,TS002058,7
201807,TS003673,4
201807,TS007439,5
201807,TS009911,8
201807,TS011777,9
201807,TS012757,10
201807,TS019328,3
201807,TS020727,5
201807,TS021036,8
201807,TS023216,5
201807,TS023870,7
201807,TS028665,5
201807,TS032043,7
201807,TS034873,8
201807,TS035920,3
201807,TS036404,5
201807,TS037146,7
201807,TS037478,8
201807,TS038130,5
201807,TS042707,2
201807,TS044469,7
201807,TS051818,8
201807,TS052320,7
201807,TS056568,11
201807,TS059971,5
201807,TS063530,6
201807,TS068618,5
201807,TS068663,6
201807,TS068752,8
201807,TS070436,7
201807,TS070681,7
201807,TS073726,6
201807,TS075183,5
201807,TS076452,5
201807,TS085215,5
201807,TS093084,2
201807,TS093380,6
201807,TS094366,7
201807,TS094459,8
201807,TS094676,7
201807,TS098760,7
201807,TS099117,4
201807,TS099672,3
201807,TS105753,5
201807,TS106731,5
201807,TS117409,5
201807,TS121904,5
201807,TS124176,7
201807,TS124443,3
201807,TS126185,7
201807,TS128180,2
201807,TS130392,6
201807,TS132003,7
201807,TS133757,10
201807,TS134180,7
201807,TS138606,7
201807,TS145533,3
201807,TS146087,5
201807,TS147383,4
201807,TS150659,5
201807,TS151776,5
201807,TS159187,5
201807,TS161188,2
201807,TS161670,4
201807,TS165036,4
201807,TS166191,5
201807,TS168517,4
201807,TS169261,2
201807,TS170828,4
201807,TS173314,5
201807,TS174464,6
201807,TS178285,6
201807,TS179365,5
201807,TS181112,5
201807,TS181580,3
201807,TS184897,6
201807,TS186053,5
201807,TS186877,4
201807,TS187985,9
201807,TS189978,3
201807,TS190609,3
201807,TS200932,4
201807,TS205006,6
201807,TS205765,6
201807,TS206784,8
201807,TS208446,8
201807,TS208637,8
201807,TS210661,5
201807,TS213950,6
201807,TS217776,8
201807,TS218627,3
201807,TS219429,9
201807,TS220587,4
201807,TS221696,8
201807,TS223691,2
201807,TS228066,8
201807,TS230934,6
201807,TS231098,6
201807,TS235548,2
201807,TS236568,9
201807,TS243124,3
201807,TS244750,4
201807,TS246098,7
201807,TS250479,6
201807,TS250786,5
201807,TS252991,3
201807,TS253407,4
201807,TS257517,6
201807,TS258685,5
201807,TS260662,5
201807,TS268882,3
201807,TS273269,2
201807,TS277035,8
201807,TS277529,2
201807,TS278201,3
201807,TS279306,4
201807,TS282078,2
201807,TS282800,8
201807,TS283431,1
201807,TS286542,6
201807,TS290936,6
201807,TS294275,4
201807,TS294433,2
201807,TS298879,4
201807,TS300891,11
201807,TS310889,8
201807,TS311478,5
201807,TS315466,2
201807,TS316311,3
201807,TS321715,4
201807,TS322238,3
201807,TS322485,3
201807,TS324893,10
201807,TS327886,6
201807,TS331765,5
201807,TS332485,7
201807,TS332691,4
201807,TS333555,5
201807,TS333942,5
201807,TS341150,5
201807,TS342811,7
201807,TS343738,8
201807,TS344152,6
201807,TS345366,3
201807,TS349770,5
201807,TS349820,8
201807,TS349914,4
201807,TS351797,6
201807,TS356315,7
201807,TS357089,5
201807,TS357747,8
201807,TS361500,8
201807,TS362290,7
201807,TS364512,8
201807,TS365322,9
201807,TS365803,7
201807,TS369665,3
201807,TS369884,9
201807,TS381496,5
201807,TS381681,7
201807,TS382258,8
201807,TS385275,3
201807,TS386881,1
201807,TS390923,6
201807,TS392587,4
201807,TS394144,4
201807,TS396028,4
201807,TS397712,4
201807,TS408289,7
201807,TS408600,2
201807,TS409844,7
201807,TS413023,2
201807,TS413667,5
201807,TS414581,9
201807,TS416373,3
201807,TS417170,2
201807,TS419694,8
201807,TS420082,5
201807,TS420499,4
201807,TS426363,6
201807,TS427553,1
201807,TS428494,9
201807,TS437647,3
201807,TS439348,7
201807,TS440617,3
201807,TS447283,8
201807,TS454370,2
201807,TS455361,8
201807,TS457036,11
201807,TS461809,9
201807,TS465474,1
201807,TS466629,7
201807,TS468480,2
201807,TS470645,8
201807,TS471939,5
201807,TS476049,6
201807,TS477224,3
201807,TS487207,4
201807,TS488636,7
201807,TS489018,5
201807,TS490052,5
201807,TS492813,6
201807,TS493191,9
201807,TS504594,4
201807,TS509743,7
201807,TS510841,1
201807,TS516522,5
201807,TS518383,9
201807,TS519969,7
201807,TS520001,3
201807,TS522889,3
201807,TS526480,9
201807,TS532933,6
201807,TS535917,8
201807,TS536483,5
201807,TS536631,6
201807,TS541856,8
201807,TS548118,5
201807,TS551344,5
201807,TS554037,2
201807,TS554434,5
201807,TS558026,3
201807,TS560274,3
201807,TS569032,8
201807,TS569600,3
201807,TS571375,5
201807,TS574471,8
201807,TS578065,4
201807,TS578667,6
201807,TS597253,5
201807,TS598570,4
201807,TS598952,8
201807,TS600370,6
201807,TS600511,8
201807,TS601124,8
201807,TS602767,6
201807,TS602789,10
201807,TS609198,7
201807,TS609478,2
201807,TS614929,3
201807,TS615394,5
201807,TS617231,5
201807,TS618494,6
201807,TS621030,5
201807,TS622804,6
201807,TS624020,6
201807,TS624100,4
201807,TS633741,5
201807,TS634117,4
201807,TS634630,2
201807,TS637007,4
201807,TS640338,4
201807,TS642752,7
201807,TS643036,5
201807,TS645212,7
201807,TS647525,9
201807,TS651115,1
201807,TS655367,2
201807,TS660166,6
201807,TS660622,4
201807,TS662949,8
201807,TS665963,3
201807,TS667330,9
201807,TS671691,7
201807,TS672241,8
201807,TS672566,5
201807,TS673226,4
201807,TS675030,2
201807,TS682265,9
201807,TS695571,5
201807,TS702807,8
201807,TS703441,6
201807,TS707101,6
201807,TS711304,8
201807,TS712143,12
201807,TS714045,9
201807,TS716955,7
201807,TS717160,8
201807,TS718154,7
201807,TS721551,2
201807,TS722194,6
201807,TS726881,6
201807,TS727656,3
201807,TS731637,10
201807,TS735605,3
201807,TS736914,7
201807,TS740757,7
201807,TS744630,6
201807,TS749639,5
201807,TS752925,7
201807,TS753554,3
201807,TS760331,3
201807,TS761925,4
201807,TS763203,6
201807,TS768279,3
201807,TS783835,5
201807,TS784450,9
201807,TS789849,3
201807,TS791664,5
201807,TS794667,6
201807,TS795349,1
201807,TS796460,5
201807,TS797358,3
201807,TS798789,4
201807,TS800913,10
201807,TS803328,3
201807,TS803730,5
201807,TS805246,4
201807,TS806267,9
201807,TS807008,8
201807,TS808526,4
201807,TS810276,5
201807,TS810881,8
201807,TS814460,8
201807,TS816344,9
201807,TS819365,8
201807,TS821125,6
201807,TS828794,2
201807,TS830686,5
201807,TS832330,5
201807,TS832950,6
201807,TS837282,7
201807,TS837650,7
201807,TS838496,4
201807,TS841911,5
201807,TS842244,5
201807,TS842808,5
201807,TS844505,3
201807,TS848093,4
201807,TS849234,5
201807,TS849376,4
201807,TS853020,3
201807,TS855951,8
201807,TS859365,7
201807,TS860353,4
201807,TS861244,3
201807,TS861788,5
201807,TS864496,4
201807,TS870228,5
201807,TS871110,7
201807,TS875601,8
201807,TS877962,6
201807,TS882329,5
201807,TS883038,5
201807,TS884681,5
201807,TS885968,6
201807,TS886985,6
201807,TS887795,8
201807,TS893503,7
201807,TS894938,2
201807,TS895361,5
201807,TS904692,8
201807,TS910887,10
201807,TS913591,6
201807,TS917520,10
201807,TS917884,9
201807,TS919144,2
201807,TS921837,4
201807,TS922639,2
201807,TS922944,6
201807,TS925945,4
201807,TS931749,7
201807,TS935837,8
201807,TS937124,9
201807,TS938383,5
201807,TS938916,7
201807,TS941110,9
201807,TS942640,4
201807,TS945284,5
201807,TS948747,5
201807,TS949361,10
201807,TS951395,8
201807,TS952924,6
201807,TS953790,9
201807,TS957381,6
201807,TS959147,5
201807,TS959961,7
201807,TS963433,5
201807,TS963437,3
201807,TS964483,11
201807,TS966353,7
201807,TS969622,8
201807,TS972175,6
201807,TS973306,1
201807,TS974079,7
201807,TS975153,7
201807,TS977703,8
201807,TS978415,14
201807,TS982817,8
201807,TS989364,7
201807,TS989482,8
201807,TS995299,5
201807,TS999079,2
201807,TS999231,5
201807,TS999855,4
201808,AS002855,3
201808,AS008805,5
201808,AS009373,6
201808,AS015233,11
201808,AS015315,3
201808,AS015739,5
201808,AS015746,3
201808,AS019120,8
201808,AS019860,7
201808,AS024181,8
201808,AS025956,7
201808,AS029624,5
201808,AS031206,6
201808,AS036678,6
201808,AS038564,2
201808,AS040841,5
201808,AS040860,5
201808,AS046594,6
201808,AS047907,4
201808,AS055659,9
201808,AS057808,5
201808,AS058623,3
201808,AS060041,5
201808,AS062717,5
201808,AS065870,3
201808,AS067995,4
201808,AS069821,3
201808,AS070625,7
201808,AS071660,6
201808,AS073168,6
201808,AS073285,7
201808,AS077151,5
201808,AS082596,6
201808,AS092144,6
201808,AS092688,7
201808,AS098763,3
201808,AS099118,5
201808,AS099984,6
201808,AS100947,8
201808,AS105107,2
201808,AS107662,5
201808,AS108195,5
201808,AS108507,5
201808,AS113826,5
201808,AS115149,3
201808,AS115629,3
201808,AS116472,6
201808,AS123220,5
201808,AS124354,4
201808,AS132988,7
201808,AS136184,6
201808,AS137764,6
201808,AS141460,1
201808,AS147485,6
201808,AS152185,4
201808,AS157629,3
201808,AS158438,6
201808,AS161071,6
201808,AS163543,3
201808,AS170379,1
201808,AS171842,6
201808,AS171994,4
201808,AS174345,3
201808,AS175707,4
201808,AS183155,5
201808,AS185951,3
201808,AS186727,6
201808,AS189336,1
201808,AS190883,6
201808,AS193568,10
201808,AS194595,6
201808,AS195052,4
201808,AS196653,8
201808,AS197200,8
201808,AS200286,3
201808,AS207011,6
201808,AS210576,5
201808,AS210846,6
201808,AS211303,11
201808,AS211705,6
201808,AS211927,8
201808,AS212132,5
201808,AS212221,4
201808,AS217722,8
201808,AS218636,5
201808,AS220726,5
201808,AS220894,5
201808,AS227898,6
201808,AS235724,8
201808,AS237205,7
201808,AS240190,4
201808,AS240586,5
201808,AS247467,4
201808,AS248090,6
201808,AS248948,2
201808,AS251112,5
201808,AS251169,6
201808,AS251921,4
201808,AS256239,4
201808,AS258098,5
201808,AS272193,5
201808,AS273414,3
201808,AS275166,3
201808,AS275287,5
201808,AS275753,4
201808,AS280744,4
201808,AS280969,4
201808,AS282618,6
201808,AS288339,5
201808,AS288569,4
201808,AS294655,8
201808,AS297966,2
201808,AS299544,5
201808,AS301190,8
201808,AS303294,5
201808,AS305652,5
201808,AS309101,4
201808,AS311628,3
201808,AS319907,5
201808,AS320552,8
201808,AS321794,5
201808,AS335390,7
201808,AS339451,5
201808,AS342526,9
201808,AS345469,5
201808,AS345508,7
201808,AS346579,5
201808,AS347139,2
201808,AS352209,1
201808,AS353422,5
201808,AS355842,5
201808,AS356812,7
201808,AS359364,4
201808,AS365290,3
201808,AS369194,6
201808,AS369418,8
201808,AS371310,5
201808,AS374280,6
201808,AS377637,6
201808,AS385315,7
201808,AS386696,5
201808,AS388908,3
201808,AS390441,8
201808,AS394423,8
201808,AS399435,6
201808,AS404195,5
201808,AS404579,3
201808,AS409779,4
201808,AS410205,3
201808,AS412668,5
201808,AS430089,1
201808,AS430563,2
201808,AS436928,5
201808,AS441031,8
201808,AS453084,7
201808,AS453157,5
201808,AS453778,5
201808,AS454149,4
201808,AS458614,7
201808,AS460177,5
201808,AS460629,8
201808,AS460655,7
201808,AS462796,3
201808,AS462883,5
201808,AS462973,8
201808,AS466656,5
201808,AS467237,5
201808,AS467683,5
201808,AS468297,6
201808,AS470817,2
201808,AS471761,8
201808,AS472959,6
201808,AS473535,4
201808,AS475839,6
201808,AS476267,7
201808,AS484367,7
201808,AS488509,3
201808,AS491747,5
201808,AS494168,8
201808,AS495117,3
201808,AS499352,9
201808,AS499893,2
201808,AS501123,5
201808,AS502510,2
201808,AS506797,7
201808,AS509237,1
201808,AS515526,2
201808,AS515541,10
201808,AS515861,2
201808,AS516140,6
201808,AS516396,5
201808,AS517285,10
201808,AS518169,7
201808,AS531034,11
201808,AS534058,6
201808,AS535481,4
201808,AS546422,7
201808,AS546865,4
201808,AS547635,8
201808,AS548544,4
201808,AS549090,5
201808,AS550302,6
201808,AS552198,5
201808,AS554975,8
201808,AS557018,5
201808,AS563124,4
201808,AS568468,7
201808,AS569518,4
201808,AS571298,4
201808,AS574816,5
201808,AS575508,2
201808,AS575700,3
201808,AS577195,8
201808,AS580776,5
201808,AS581309,8
201808,AS581751,1
201808,AS582607,5
201808,AS584134,6
201808,AS584189,3
201808,AS586641,4
201808,AS587750,5
201808,AS588076,7
201808,AS588186,5
201808,AS589687,9
201808,AS603613,6
201808,AS609865,8
201808,AS610675,11
201808,AS611649,8
201808,AS614406,3
201808,AS614421,3
201808,AS618299,10
201808,AS621407,7
201808,AS621552,4
201808,AS622023,6
201808,AS625761,6
201808,AS625883,5
201808,AS627304,7
201808,AS628460,2
201808,AS628722,4
201808,AS632327,6
201808,AS634661,4
201808,AS636570,6
201808,AS637476,5
201808,AS639549,2
201808,AS642796,6
201808,AS645809,4
201808,AS647421,9
201808,AS648913,4
201808,AS649439,5
201808,AS650043,4
201808,AS654830,9
201808,AS656522,7
201808,AS660812,5
201808,AS662285,8
201808,AS662863,4
201808,AS665097,3
201808,AS670699,7
201808,AS676181,5
201808,AS677229,2
201808,AS677499,10
201808,AS677821,2
201808,AS679641,6
201808,AS680056,4
201808,AS693220,5
201808,AS699883,7
201808,AS700935,5
201808,AS703258,9
201808,AS704643,6
201808,AS706877,6
201808,AS707671,8
201808,AS708113,5
201808,AS712913,7
201808,AS716291,5
201808,AS719871,9
201808,AS721170,2
201808,AS722513,5
201808,AS722697,7
201808,AS726272,5
201808,AS726714,6
201808,AS727718,3
201808,AS732240,4
201808,AS734592,7
201808,AS734767,5
201808,AS736672,5
201808,AS741333,6
201808,AS742617,7
201808,AS744154,5
201808,AS745792,2
201808,AS748245,6
201808,AS756169,3
201808,AS756586,2
201808,AS758226,4
201808,AS760415,7
201808,AS761330,7
201808,AS766856,3
201808,AS771185,4
201808,AS771307,3
201808,AS772036,4
201808,AS776002,4
201808,AS777651,4
201808,AS779956,4
201808,AS781999,6
201808,AS786819,5
201808,AS790905,4
201808,AS795406,8
201808,AS798945,7
201808,AS799981,6
201808,AS800531,8
201808,AS811755,4
201808,AS812685,4
201808,AS814353,11
201808,AS814944,3
201808,AS818410,6
201808,AS820169,2
201808,AS822877,10
201808,AS823436,1
201808,AS826583,7
201808,AS828426,4
201808,AS834706,3
201808,AS838065,1
201808,AS840069,6
201808,AS846805,3
201808,AS847598,11
201808,AS854424,5
201808,AS854458,10
201808,AS857207,5
201808,AS859775,9
201808,AS860362,7
201808,AS863944,6
201808,AS866446,5
201808,AS867281,3
201808,AS868124,3
